user_id,R_Quartile,F_Quartile,M_Quartile
106766,4,4,4
106946,2,2,3
107014,3,1,2
107030,3,5,5
107033,1,1,1
107066,2,5,5
107078,3,3,2
107091,3,2,1
107109,1,2,1
107153,1,4,5
107218,2,2,3
107296,4,1,2
107377,1,1,2
107402,4,5,5
107433,5,4,2
107434,2,4,3
107446,3,1,3
107486,3,4,4
107513,2,3,3
107555,2,2,1
107560,4,3,1
107631,2,1,1
107703,4,5,5
107718,3,3,2
107735,1,5,5
107766,5,2,1
107770,1,4,3
107781,1,3,2
107796,3,1,2
107823,3,3,4
107829,3,3,3
107905,2,4,4
108130,1,3,3
108138,2,3,3
108219,4,5,5
108246,2,2,3
108248,3,3,4
108250,1,3,1
108261,4,1,1
108280,2,2,2
108342,5,2,4
108380,1,2,2
108405,4,5,4
108466,5,4,4
108498,4,5,5
108520,2,3,3
108542,1,4,3
108590,4,5,5
108644,1,2,2
108828,3,4,3
108851,1,2,1
108892,1,3,3
109032,2,5,4
109059,1,2,3
109088,1,5,4
109115,2,5,4
109124,1,2,2
109150,2,4,4
109289,1,3,3
109369,4,2,1
109391,5,2,3
109499,1,3,4
109506,2,1,3
109518,3,2,2
109535,1,5,5
109635,2,5,5
109716,1,2,3
109718,1,2,1
109853,1,1,1
109924,1,2,1
109951,1,4,5
110053,4,1,2
110172,4,4,4
110216,1,3,3
110246,2,2,3
110298,1,5,4
110313,2,2,1
110335,5,4,4
110377,1,1,1
110393,2,2,2
110512,3,2,2
110573,2,2,2
110599,3,5,5
110638,2,4,4
110808,2,3,2
110897,1,5,5
110899,3,1,1
110911,1,2,3
110930,2,2,2
110936,1,5,5
110943,1,5,5
110951,4,4,1
110957,5,1,1
111109,1,1,2
111141,1,5,4
111153,4,5,5
111278,4,4,4
111411,4,4,2
111606,1,1,2
111668,2,2,1
111695,2,1,1
111713,1,3,4
111783,2,1,1
111828,3,2,2
111861,3,1,1
111866,5,5,5
111917,5,2,3
112045,1,1,1
112094,2,3,3
112097,2,1,1
112119,1,1,3
112143,5,2,4
112204,1,2,1
112299,2,3,3
112343,3,4,3
112370,4,3,4
112387,4,5,5
112389,1,5,5
112495,1,5,4
112560,1,5,4
112577,3,3,3
112717,1,1,1
112803,1,2,3
112962,1,5,5
113059,3,5,5
113088,2,2,2
113178,1,1,1
113181,4,2,3
113196,1,1,1
113211,3,4,4
113225,2,5,5
113347,1,1,2
113386,3,5,5
113426,1,5,5
113448,4,5,5
113454,1,2,1
113584,4,1,3
113589,4,4,3
113626,5,2,4
113715,1,5,5
113719,1,2,1
113839,1,1,1
113924,3,4,3
113943,1,4,5
113952,5,4,5
113954,1,5,5
113955,4,3,5
113967,3,3,3
113991,1,3,4
114022,4,4,5
114121,2,2,3
114257,1,3,2
114265,3,4,2
114281,1,4,5
114285,4,3,4
114405,3,4,4
114455,3,2,2
114515,1,5,5
114568,5,2,3
114643,1,2,2
114729,2,5,5
114734,3,1,2
114850,1,5,5
114879,2,5,5
114894,1,5,5
114916,3,4,4
114917,2,1,2
114919,3,2,2
114928,1,2,2
114957,1,3,4
114959,3,2,1
114963,1,3,3
115023,2,1,1
115113,5,3,3
115139,2,3,2
115141,5,2,2
115171,3,2,3
115172,1,3,4
115216,2,1,2
115338,4,5,5
115341,1,5,5
115405,1,2,1
115441,5,3,2
115471,2,5,4
115488,2,1,1
115519,4,2,2
115532,4,3,2
115575,2,2,2
115581,1,1,1
115661,4,5,5
115698,4,2,2
115879,2,5,4
115887,1,1,1
116054,3,1,3
116065,1,5,5
116069,1,4,5
116115,2,1,1
116136,1,2,3
116142,3,1,1
116222,1,5,5
116240,1,1,1
116345,1,1,2
116347,1,1,2
116355,1,4,3
116394,2,1,1
116443,5,2,3
116468,5,5,4
116569,2,2,1
116656,1,2,2
116750,1,1,2
116767,1,1,2
116780,4,4,5
116823,1,5,5
116859,5,4,4
116902,1,5,5
116929,4,5,5
116965,1,4,4
116979,1,3,4
117016,1,1,1
117046,2,2,2
117097,4,3,5
117190,1,5,5
117252,5,1,1
117260,1,3,3
117301,1,1,1
117338,1,2,3
117460,4,4,5
117468,3,5,5
117469,2,2,2
117559,3,4,4
117640,4,4,3
117669,3,4,3
117676,1,1,3
117727,4,3,2
117735,3,5,4
117782,2,2,2
117797,1,1,3
117953,4,4,4
118029,1,5,5
118034,2,4,4
118072,4,1,1
118106,1,3,3
118141,4,4,2
118173,2,1,1
118178,5,2,3
118300,3,1,1
118329,1,5,5
118344,1,2,2
118435,1,2,2
118452,4,5,4
118658,1,1,2
118659,1,1,2
118660,2,1,2
118834,4,4,4
118977,3,3,1
118990,4,5,4
118993,1,5,5
119001,1,1,1
119009,3,5,5
119011,3,5,5
119038,2,5,5
119059,1,2,2
119070,3,5,4
119108,5,4,5
119181,1,1,1
119288,3,3,3
119290,1,1,2
119308,1,2,1
119343,1,5,4
119445,5,3,5
119499,1,3,1
119502,1,1,1
119515,1,1,2
119553,1,1,2
119591,1,4,5
119642,3,1,1
119799,3,2,4
119901,1,2,2
119969,5,3,3
119976,1,4,4
119989,3,1,1
120061,4,5,5
120192,3,4,3
120210,1,3,3
120248,3,2,1
120279,3,1,3
120460,4,2,3
120481,3,4,4
120569,3,2,3
120658,1,1,1
120677,4,5,5
120693,1,5,5
120738,3,3,3
120786,4,3,3
120807,1,2,3
120887,1,2,2
120914,1,5,5
120921,1,1,1
121142,2,3,3
121194,4,4,3
121201,3,4,5
121283,4,3,2
121294,1,2,3
121409,1,5,5
121419,3,5,5
121451,1,4,1
121457,4,5,5
121473,2,3,4
121492,2,2,2
121627,4,2,2
121664,2,2,1
121666,5,2,2
121732,3,5,4
121814,1,2,2
121873,3,1,1
121880,5,2,2
121904,1,1,1
121939,5,2,3
121981,1,5,5
122048,2,1,2
122101,4,5,5
122129,4,3,3
122156,4,2,1
122185,4,2,2
122187,2,2,3
122240,3,5,5
122300,1,1,1
122387,1,2,2
122483,3,4,4
122573,1,1,1
122610,1,3,3
122614,1,2,2
122742,4,2,1
122743,1,2,1
122754,4,3,4
122771,2,4,3
122804,1,4,4
122828,4,5,5
122898,5,3,4
122911,1,1,3
122925,3,2,2
122991,3,2,2
122994,1,5,5
123042,5,2,2
123052,2,5,4
123097,2,2,2
123120,3,1,2
123213,2,3,3
123239,2,5,5
123261,1,2,1
123305,2,4,4
123314,4,4,3
123323,5,1,2
123343,2,4,4
123377,1,2,2
123528,1,4,4
123579,3,4,4
123637,2,1,2
123645,1,5,4
123732,5,5,5
123819,2,2,2
123842,2,2,1
123873,3,3,1
123905,4,2,2
123919,1,3,4
123958,3,1,1
123967,4,2,3
124041,1,3,4
124048,2,4,4
124049,4,5,5
124151,1,5,4
124185,1,2,2
124208,1,4,4
124209,1,4,4
124285,3,2,2
124300,3,4,3
124363,4,4,3
124394,2,2,3
124457,1,1,2
124632,1,4,4
124697,4,2,2
124824,2,1,1
124912,3,2,3
124915,1,1,2
124956,3,5,5
124962,5,3,4
125018,2,5,5
125029,3,5,5
125034,4,4,4
125198,1,1,3
125199,2,4,4
125233,1,2,3
125301,3,2,2
125331,3,2,2
125351,1,3,4
125397,5,5,5
125602,1,1,1
125728,2,4,4
125742,4,4,5
125770,4,2,4
125911,5,1,1
125925,1,2,3
125932,5,2,3
126065,1,1,3
126073,5,1,3
126083,1,4,5
126092,3,4,5
126207,2,3,4
126283,5,4,4
126332,1,3,2
126503,2,1,2
126555,3,4,3
126625,1,1,1
126632,1,4,5
126637,3,5,5
126646,1,1,3
126647,1,3,3
126729,5,1,3
126734,5,2,3
126736,2,3,4
126782,2,1,3
126831,2,4,3
126889,1,1,1
126923,1,2,3
126934,3,4,3
126938,1,5,5
126947,2,3,2
127011,1,2,5
127037,4,5,5
127049,1,1,2
127068,2,1,2
127190,1,2,3
127211,2,1,2
127234,2,1,2
127306,2,3,4
127364,2,2,3
127386,1,5,5
127390,3,5,5
127421,3,4,4
127434,3,2,1
127437,4,4,4
127460,4,2,2
127488,5,5,4
127545,1,1,1
127571,1,2,4
127630,2,2,3
127657,3,4,3
127745,4,4,5
127796,1,2,2
127822,2,3,2
127848,2,2,1
127851,2,3,3
127855,4,3,3
127963,4,5,5
127985,2,1,2
128015,3,2,2
128020,3,3,3
128048,1,3,3
128110,1,4,3
128294,2,3,1
128347,1,1,2
128348,1,5,5
128381,1,2,1
128396,1,4,5
128419,3,2,3
128421,3,3,2
128435,3,1,2
128528,4,3,4
128594,3,5,5
128626,2,3,3
128697,1,1,1
128738,1,5,5
128868,3,5,5
128869,5,1,1
128906,3,3,3
128912,2,3,2
128988,2,4,4
129104,2,4,4
129113,1,4,5
129117,1,5,4
129168,1,4,5
129216,1,2,3
129273,2,1,1
129354,5,4,4
129430,1,2,2
129453,2,5,5
129548,2,4,4
129599,1,5,5
129609,3,5,5
129631,1,3,1
129679,1,1,1
129682,4,3,2
129793,4,3,3
129835,1,2,2
129849,2,1,1
129942,3,5,4
129978,3,5,5
130054,1,2,4
130058,4,3,4
130085,2,4,4
130162,1,5,5
130198,4,3,3
130235,4,2,2
130288,4,5,5
130316,1,2,3
130320,1,2,1
130396,3,4,5
130399,2,4,3
130428,1,1,1
130469,4,2,1
130537,5,3,2
130549,3,2,1
130584,1,3,3
130605,4,5,5
130737,2,5,5
130748,2,3,3
130803,3,4,4
130817,1,3,4
131004,1,2,2
131022,5,3,4
131077,1,1,1
131101,2,3,3
131159,4,5,5
131204,2,5,5
131238,2,2,3
131428,1,2,2
131429,1,4,5
131434,4,2,3
131436,2,3,4
131468,1,5,5
131480,1,3,2
131499,3,3,1
131515,2,3,3
131535,4,5,5
131599,2,2,3
131699,3,3,3
131745,1,3,4
131746,4,5,4
131787,2,3,3
131860,1,2,2
131917,1,4,3
131921,1,4,2
131972,2,2,3
131987,4,5,5
131988,1,5,5
132035,1,3,3
132087,1,3,3
132116,2,2,2
132222,4,5,5
132403,4,3,5
132457,5,2,4
132468,3,5,5
132506,2,4,4
132653,2,3,3
132658,2,4,3
132678,3,4,3
132706,3,4,3
132731,1,2,2
132790,4,3,4
132811,1,2,2
132851,5,2,1
132853,1,1,2
132866,1,2,2
132885,1,2,3
132930,2,2,3
132950,4,2,1
132982,1,4,5
133036,4,1,1
133075,2,4,3
133142,3,1,2
133182,3,3,2
133291,1,5,4
133452,1,3,1
133487,1,5,5
133502,4,1,2
133545,1,5,5
133563,3,4,2
133665,4,3,3
133819,3,5,5
133903,3,5,5
133945,1,3,1
133961,1,5,5
133983,1,3,3
133987,2,2,1
134039,2,2,2
134148,3,3,3
134204,2,2,2
134220,3,2,4
134234,4,3,3
134283,1,2,2
134318,1,4,3
134414,2,2,3
134464,2,3,3
134476,3,4,4
134478,3,3,3
134483,2,3,4
134505,1,5,5
134529,4,5,4
134533,5,4,2
134543,3,2,2
134550,1,1,1
134597,3,3,3
134760,1,3,3
134776,2,2,2
134900,2,3,4
134914,3,4,4
134919,4,3,3
135106,1,5,4
135167,3,1,1
135263,1,5,5
135386,2,3,3
135448,1,5,5
135459,2,3,5
135475,2,3,2
135486,4,2,3
135529,1,3,4
135656,1,5,5
135724,2,2,2
135757,1,5,5
135871,1,2,1
135888,1,1,1
135956,1,4,4
136051,2,5,5
136061,1,3,2
136074,1,5,5
136114,1,2,1
136118,3,3,3
136134,3,4,4
136143,2,4,5
136147,1,3,2
136165,1,4,4
136352,5,4,5
136355,1,5,5
136406,5,4,3
136463,4,5,4
136515,2,1,2
136559,2,5,5
136621,1,4,3
136634,1,1,1
136671,2,1,2
136796,1,2,1
136805,4,3,2
136979,4,2,1
137006,3,3,3
137060,1,2,2
137069,4,5,5
137076,2,2,3
137078,2,5,5
137080,3,5,5
137082,1,5,5
137139,1,5,5
137147,2,2,2
137186,4,5,5
137211,2,4,4
137305,5,5,5
137319,1,1,1
137340,5,3,3
137377,1,1,3
137381,5,2,4
137408,1,3,3
137464,4,1,1
137467,3,5,5
137494,2,2,1
137549,3,3,3
137750,1,4,3
137817,3,4,5
137858,3,5,5
138009,2,4,5
138022,1,5,3
138034,4,3,1
138071,2,5,5
138123,2,5,5
138185,1,2,1
138191,1,4,4
138195,3,4,3
138209,1,5,4
138219,3,2,2
138262,4,1,2
138293,1,2,1
138306,1,4,5
138336,2,4,3
138338,5,1,1
138450,1,4,5
138460,3,3,3
138530,1,4,4
138565,1,5,4
138566,5,2,1
138630,4,1,1
138691,5,5,5
138799,3,4,4
138834,4,1,2
138844,2,2,2
138929,1,3,3
138944,2,2,3
138947,2,3,5
138990,2,4,3
139046,1,5,5
139090,2,5,5
139105,2,2,2
139107,3,3,2
139180,1,2,1
139254,1,5,5
139400,1,1,1
139436,3,4,5
139458,3,2,1
139560,3,1,1
139627,4,5,5
139683,3,4,5
139769,1,5,5
139789,4,5,5
139795,3,2,2
139832,1,5,5
139860,5,4,4
139871,5,4,3
139904,5,2,1
139906,5,2,3
139912,1,5,5
139919,2,1,3
140040,2,2,2
140045,2,3,3
140047,3,4,4
140086,1,2,3
140094,2,1,1
140125,4,3,4
140259,2,1,1
140273,3,2,3
140517,3,2,1
140598,4,4,4
140602,5,4,4
140686,3,3,3
140801,3,4,2
140916,1,2,2
140973,1,1,1
140993,3,5,5
141012,1,3,4
141025,5,5,5
141042,1,1,3
141049,1,2,1
141073,5,2,1
141281,1,5,5
141467,4,1,1
141469,1,3,4
141518,4,5,5
141543,1,4,5
141555,3,3,3
141587,4,5,5
141708,1,5,5
141714,3,5,5
141729,3,4,4
141777,2,1,4
141822,2,3,3
141867,5,3,2
141880,2,3,3
141886,1,5,5
141935,1,1,1
141941,1,5,4
142033,5,5,5
142111,5,1,2
142142,4,4,4
142147,2,5,4
142149,1,1,4
142248,1,2,2
142266,1,1,2
142293,2,3,3
142298,4,5,5
142302,2,4,4
142412,1,4,4
142475,4,5,3
142496,1,1,2
142530,2,1,2
142586,4,5,5
142643,1,5,5
142646,3,5,5
142649,4,5,5
142736,3,5,5
142816,1,2,1
142817,5,5,5
142864,5,1,2
142953,4,3,2
142991,1,5,5
143014,1,4,4
143017,1,2,2
143096,3,5,5
143102,2,2,3
143178,5,5,5
143224,2,5,5
143289,1,5,5
143297,3,2,3
143314,2,1,1
143368,1,3,3
143425,1,4,4
143453,4,1,1
143470,1,3,4
143475,1,2,4
143506,1,5,5
143521,1,2,3
143603,1,5,5
143678,3,4,4
143715,1,3,3
143723,5,5,5
143737,1,5,5
143755,2,1,2
143829,1,2,2
143881,4,4,5
143887,4,3,3
143915,5,1,1
143919,1,4,4
144039,1,5,5
144132,1,1,1
144187,2,3,2
144192,1,1,2
144211,4,4,4
144212,1,1,1
144225,1,5,5
144302,1,4,4
144358,4,5,4
144367,3,4,4
144407,1,2,4
144449,1,2,2
144452,4,5,5
144495,2,4,4
144526,1,4,4
144538,1,4,5
144643,4,1,1
144673,1,1,1
144675,4,4,4
144741,2,3,3
144747,1,1,2
144899,1,5,5
144984,5,3,2
145013,3,5,4
145028,5,5,5
145038,4,2,3
145079,5,1,1
145198,2,2,3
145204,2,2,2
145253,1,5,4
145348,4,1,1
145369,4,4,4
145416,2,3,4
145428,5,3,3
145433,1,5,5
145434,1,5,5
145468,2,3,3
145489,1,5,5
145490,1,2,2
145503,1,4,3
145546,1,3,4
145561,2,1,1
145714,4,5,5
145761,4,5,5
145775,1,5,5
145845,3,2,4
145900,4,5,5
145905,1,1,1
145907,2,1,1
145918,1,3,5
145920,1,2,3
146021,4,3,2
146134,1,2,1
146163,3,4,3
146202,1,3,4
146206,2,3,3
146236,3,1,2
146284,3,1,2
146295,2,5,5
146415,5,3,5
146449,1,4,3
146465,1,4,4
146470,1,3,3
146485,3,1,3
146508,4,3,4
146549,3,2,3
146567,4,5,5
146609,5,1,2
146695,2,2,3
146727,1,5,4
146731,1,3,4
146817,1,3,4
146880,5,2,2
146929,1,4,5
147043,2,5,4
147169,2,3,3
147274,2,1,2
147296,2,1,1
147347,3,2,3
147363,2,1,1
147515,2,3,3
147530,1,5,5
147686,1,5,5
147694,2,3,4
147751,2,2,2
147797,1,2,2
147838,1,4,4
147844,1,3,4
147885,3,5,5
147892,1,4,5
147909,1,2,2
147911,5,5,4
147921,4,1,3
147927,3,2,4
147949,4,2,2
147991,5,2,1
148028,1,5,3
148051,1,2,2
148080,1,2,2
148122,1,2,2
148244,1,4,4
148314,1,2,3
148346,2,2,1
148376,1,2,3
148381,3,1,1
148409,4,2,3
148416,1,4,3
148445,3,4,4
148562,1,1,2
148638,4,5,5
148690,3,2,2
148710,3,5,5
148772,5,5,5
148807,3,1,1
148819,2,1,3
148833,4,2,2
148859,4,4,5
148862,2,1,1
148886,3,3,2
148923,2,5,5
148979,4,5,5
149034,1,2,3
149057,1,2,3
149062,2,3,3
149084,1,4,4
149086,1,5,5
149102,1,3,5
149130,1,3,4
149186,2,4,3
149191,2,3,2
149197,1,1,1
149198,2,4,3
149265,3,2,3
149416,3,2,2
149424,3,1,1
149457,2,1,1
149529,3,4,5
149549,1,4,4
149579,3,5,4
149621,3,3,4
149636,4,1,1
149639,1,5,4
149641,1,4,5
149646,1,3,5
149705,3,2,3
149709,5,3,4
149730,1,2,1
149754,3,2,2
149778,4,5,5
149843,2,1,1
149872,2,2,1
150012,1,4,3
150023,1,5,5
150126,2,1,1
150174,1,5,5
150192,2,4,3
150205,2,2,1
150288,2,1,1
150308,1,1,3
150311,2,4,3
150322,2,1,3
150341,1,1,1
150478,4,2,1
150505,1,1,1
150540,1,2,1
150551,2,4,4
150572,2,2,3
150582,4,1,4
150583,3,4,4
150648,2,3,4
150658,1,5,5
150676,5,4,4
150681,2,5,5
150697,5,3,4
150730,5,4,3
150743,1,2,1
150748,2,2,1
150822,3,5,5
150839,2,2,2
150883,3,4,5
150909,1,5,5
150925,2,2,1
150956,3,2,2
150969,3,3,3
151007,4,5,4
151024,1,1,2
151089,1,3,3
151113,2,3,4
151119,3,2,1
151121,5,2,1
151180,2,2,1
151182,1,4,4
151190,5,1,2
151242,1,5,5
151308,4,5,4
151320,5,5,5
151321,1,5,5
151344,2,2,2
151359,3,4,2
151403,3,4,4
151440,1,4,1
151453,4,4,3
151487,1,3,2
151500,4,4,5
151513,5,5,5
151525,4,4,3
151567,1,4,3
151579,2,3,4
151589,1,4,2
151637,3,2,3
151656,2,1,1
151663,3,1,2
151687,1,2,4
151690,2,1,1
151768,1,2,2
151770,2,2,2
151783,2,3,3
151810,4,2,3
151820,2,1,2
151925,3,5,5
151952,2,4,4
151978,3,1,1
152020,2,2,2
152059,1,3,3
152100,1,2,1
152106,3,2,1
152114,4,2,3
152194,1,3,4
152200,4,4,4
152270,4,4,4
152288,4,4,4
152390,5,1,1
152412,2,1,1
152628,1,2,2
152644,5,1,1
152651,1,2,1
152653,2,3,4
152667,3,2,2
152688,1,5,5
152690,3,5,5
152755,2,3,1
152937,1,1,1
152984,3,3,4
152988,5,3,1
153021,4,5,5
153051,4,5,5
153128,2,3,4
153154,1,1,4
153250,1,1,1
153257,4,4,4
153309,5,5,5
153354,4,2,1
153400,5,4,5
153550,2,2,2
153621,4,4,5
153631,4,1,1
153723,3,4,4
153738,3,1,1
153763,1,3,3
153821,3,2,2
153849,4,5,5
153875,1,3,4
153939,2,1,4
153963,1,2,2
153998,4,3,4
153999,3,5,5
154070,1,3,3
154101,1,1,1
154112,1,4,3
154113,1,2,2
154116,3,5,2
154146,4,2,1
154158,3,2,1
154203,3,4,3
154288,1,5,5
154328,1,2,3
154356,2,1,1
154383,1,1,1
154392,5,3,5
154406,4,2,2
154407,3,5,5
154426,2,1,2
154431,2,1,2
154494,2,3,2
154522,2,2,4
154526,2,3,3
154592,3,2,4
154613,1,4,4
154754,3,5,5
154800,1,1,1
154823,1,5,3
154833,1,2,2
154931,4,5,5
154938,4,5,5
154969,1,2,4
154983,2,4,2
154991,1,2,4
154998,4,5,5
155040,1,4,3
155046,1,5,5
155088,1,3,3
155097,2,3,4
155124,1,5,5
155177,3,5,5
155183,2,4,3
155219,3,4,4
155242,3,5,5
155263,2,3,3
155282,1,5,5
155446,1,3,4
155452,2,3,3
155538,1,5,5
155559,5,5,5
155599,3,2,2
155621,1,4,3
155661,1,5,5
155707,4,1,5
155715,1,5,5
155746,2,5,5
155772,2,1,2
155902,1,2,3
155921,5,4,1
155983,2,3,3
156065,2,3,4
156095,5,1,3
156097,2,1,2
156102,2,2,3
156131,4,2,2
156136,1,5,5
156162,2,1,1
156164,1,2,1
156194,2,1,1
156219,2,2,3
156223,1,2,2
156247,1,2,1
156263,2,2,1
156274,1,2,2
156303,4,4,4
156347,2,2,1
156363,2,2,2
156373,1,2,2
156391,3,1,1
156426,1,4,5
156475,2,2,3
156504,5,4,4
156510,1,3,4
156532,1,2,3
156580,3,3,3
156628,1,1,1
156707,2,3,1
156723,1,2,1
156768,4,1,2
156792,2,4,3
156874,4,4,3
156936,1,2,5
157036,5,4,4
157076,5,4,4
157144,4,1,3
157218,4,5,5
157304,4,5,4
157318,2,3,2
157384,1,2,1
157392,4,3,2
157468,3,5,5
157470,3,1,1
157489,3,5,5
157496,4,2,3
157504,4,3,1
157640,5,2,2
157641,4,4,5
157661,4,4,4
157704,4,5,5
157707,4,3,4
157894,4,2,2
157909,1,5,5
157933,1,5,4
157958,2,3,1
157961,3,4,3
158061,1,2,1
158069,1,5,5
158093,1,3,4
158105,4,2,1
158120,1,3,2
158134,1,5,5
158198,5,1,4
158230,1,1,1
158258,1,5,5
158285,1,2,4
158364,1,5,4
158386,1,3,3
158400,1,3,3
158413,5,2,1
158443,2,2,3
158488,1,5,4
158489,1,5,5
158572,1,2,2
158595,1,2,1
158608,2,2,3
158637,4,1,1
158692,4,3,3
158694,3,3,3
158741,1,2,2
158806,3,2,2
158833,4,4,2
158853,2,5,4
158966,1,1,1
159077,1,5,4
159082,2,4,3
159084,3,5,5
159225,3,4,4
159227,5,3,5
159268,2,5,5
159301,2,2,2
159312,3,1,1
159325,3,2,1
159332,4,4,3
159346,1,4,4
159348,2,5,4
159368,4,5,5
159371,1,5,5
159412,5,1,2
159462,5,3,1
159494,2,1,1
159503,4,1,1
159544,3,5,5
159563,2,3,2
159585,5,1,2
159605,5,4,5
159656,5,3,4
159695,1,3,3
159737,1,3,2
159810,4,4,5
159866,4,2,1
159936,1,2,3
159999,1,3,3
160029,4,5,5
160088,5,5,5
160093,1,4,3
160095,3,4,4
160104,3,3,3
160128,1,4,2
160176,2,1,2
160263,3,2,4
160328,5,5,4
160399,4,1,2
160436,3,5,5
160466,3,4,3
160472,1,2,1
160476,1,5,5
160592,4,2,2
160600,3,3,3
160608,2,2,1
160621,4,5,5
160648,1,1,2
160661,1,3,3
160664,2,4,2
160746,2,3,3
160757,3,1,2
160783,1,4,4
160903,5,4,3
160966,2,1,1
160970,3,1,1
161031,2,2,3
161057,1,2,3
161157,1,2,2
161196,1,5,5
161237,1,3,4
161251,5,5,4
161262,5,3,3
161317,4,3,2
161387,1,3,3
161409,2,5,5
161423,1,1,1
161456,1,4,5
161534,2,4,5
161571,1,4,5
161596,5,1,1
161613,3,5,5
161772,1,5,5
161784,1,5,5
161805,1,3,2
161906,2,2,3
161991,1,4,3
162050,5,5,5
162085,1,4,5
162112,2,2,2
162140,3,3,4
162150,1,2,2
162188,1,3,2
162227,1,3,3
162236,3,2,3
162317,3,5,5
162353,1,1,2
162446,3,2,2
162478,1,3,2
162573,3,4,5
162589,1,1,1
162612,1,1,4
162827,1,4,4
162880,5,3,3
162896,1,4,4
162898,1,3,3
162906,1,4,4
162942,3,1,2
162961,2,3,1
163019,1,4,5
163120,2,4,4
163128,4,2,2
163153,1,4,4
163161,3,2,1
163234,1,5,5
163254,1,5,5
163277,2,1,1
163280,1,4,5
163282,2,4,2
163331,3,2,1
163422,2,5,5
163452,1,2,1
163531,4,5,4
163537,1,1,1
163576,2,4,5
163618,3,3,4
163662,3,5,5
163675,1,1,2
163735,4,4,4
163747,3,1,1
163748,1,5,4
163755,4,4,3
163837,1,2,1
163891,5,2,2
163900,4,1,1
163954,2,4,4
164033,3,2,2
164168,4,5,5
164181,2,4,4
164196,3,3,4
164208,2,5,5
164210,2,3,2
164245,4,3,2
164274,2,4,4
164299,1,1,1
164346,2,2,4
164373,3,2,3
164381,1,4,3
164488,3,5,5
164495,1,1,1
164558,3,5,5
164659,4,1,2
164712,2,2,2
164737,4,2,1
164743,3,4,4
164746,1,2,2
164749,1,5,5
164816,3,2,1
164873,2,1,2
164941,1,1,1
164957,3,3,3
164981,1,2,4
164987,4,5,5
165014,3,3,2
165045,3,4,4
165172,3,4,4
165173,4,2,2
165200,4,4,1
165201,4,5,4
165251,4,5,5
165265,2,4,2
165282,5,4,4
165293,2,3,2
165305,1,2,4
165327,2,2,2
165349,1,2,3
165359,2,3,4
165416,3,5,5
165479,5,3,3
165573,1,4,4
165589,1,3,3
165594,1,3,3
165609,1,5,3
165679,4,5,5
165725,3,5,4
165751,4,2,2
165780,1,1,3
165799,2,4,4
165852,2,1,1
165888,2,1,2
166024,1,2,2
166039,1,4,5
166049,3,1,2
166061,1,2,3
166102,1,5,5
166116,2,4,4
166168,1,5,5
166195,3,5,4
166227,1,4,4
166242,3,1,1
166283,1,5,5
166305,3,5,5
166409,2,2,2
166424,1,5,5
166440,5,1,1
166449,1,5,4
166524,2,2,4
166586,3,3,3
166594,1,1,1
166596,1,3,5
166600,4,5,5
166668,3,1,1
166704,2,4,3
166712,1,2,2
166747,5,5,5
166770,4,5,5
166809,1,1,3
166814,4,1,1
166819,2,1,1
166845,5,3,2
166875,1,4,5
166886,2,2,4
166894,3,2,3
166939,4,3,4
167019,1,5,1
167045,2,1,2
167065,4,5,4
167073,4,4,4
167118,4,5,5
167140,3,3,2
167154,3,3,2
167171,3,4,4
167198,1,4,1
167222,2,3,2
167318,1,3,4
167348,4,5,5
167355,3,5,5
167365,5,5,4
167379,2,2,4
167391,3,5,5
167478,5,5,5
167590,2,2,4
167630,1,1,1
167660,4,1,2
167675,1,5,5
167679,4,1,1
167745,4,1,1
167824,5,5,5
167845,1,3,2
167956,3,4,4
168034,1,3,1
168058,2,4,4
168075,1,1,1
168092,3,4,2
168142,2,1,2
168143,1,2,3
168185,2,1,1
168190,4,4,5
168235,4,2,2
168258,4,1,2
168380,1,1,2
168389,3,1,1
168529,4,4,4
168554,3,1,2
168634,1,3,4
168665,1,4,5
168689,4,1,2
168748,3,3,3
168753,2,1,1
168758,4,3,2
168782,4,2,1
168798,3,1,1
168818,5,5,5
168820,3,5,5
168826,4,5,5
168859,3,5,5
168871,3,1,2
168902,4,2,1
168903,3,2,2
168937,3,5,5
168946,5,4,4
168971,1,3,3
168988,4,1,1
169061,1,5,3
169137,2,3,2
169198,1,2,1
169211,4,3,4
169227,4,2,1
169249,1,4,4
169312,2,5,4
169317,3,1,1
169340,3,1,2
169350,2,4,4
169391,3,3,2
169398,2,3,4
169424,3,5,5
169460,3,1,2
169494,3,2,3
169496,1,5,5
169521,5,3,2
169545,2,3,3
169644,4,3,3
169679,1,3,4
169681,3,1,3
169693,3,5,5
169741,1,2,3
169799,1,4,4
169814,1,3,4
169832,2,4,3
169844,2,1,1
169846,1,2,1
169896,1,4,4
169923,2,1,2
169975,1,4,3
169993,2,1,1
170000,5,5,5
170036,2,5,5
170107,1,5,5
170135,4,1,1
170161,1,5,5
170186,2,1,1
170193,2,4,5
170212,1,5,3
170236,5,1,4
170246,1,2,1
170248,1,2,3
170250,3,3,4
170263,4,1,3
170289,2,2,4
170315,2,3,3
170342,3,4,4
170374,2,2,1
170378,4,2,2
170403,2,1,1
170417,2,3,2
170463,1,1,1
170474,2,2,3
170491,3,1,1
170514,1,2,1
170531,1,4,5
170535,3,5,4
170581,5,1,2
170693,2,2,2
170702,1,4,5
170703,1,2,2
170766,1,4,3
170817,2,5,5
170868,3,3,4
170910,2,5,5
