user_id,Amount,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass
57789,5376.5,28,681,4,5,5,455
57916,678.7,4,843,2,2,2,222
57940,1318.9,11,220,5,4,3,543
58024,6123.6,43,760,3,5,5,355
58058,304.8,4,820,2,2,1,221
58080,1440.9,6,419,5,3,4,534
58153,768.7,5,779,3,2,2,322
58183,457.7,4,730,3,2,1,321
58187,1669,15,858,2,4,4,244
58225,3950.7,16,732,3,5,5,355
58228,3390.7,6,932,1,3,5,135
58260,3394,13,754,3,4,5,345
58267,110.9,3,872,2,1,1,211
58348,809.9,6,893,2,3,3,233
58359,747.44,24,923,1,5,2,152
58372,1439.4,6,381,5,3,4,534
58430,622.8,4,810,3,2,2,322
58483,1369.2,14,171,5,4,4,544
58503,475.7,4,889,2,2,1,221
58548,4992.3,23,1412,1,5,5,155
58550,1930,9,679,4,4,4,444
58583,992.4,8,710,4,3,3,433
58620,1613.6,8,1179,1,3,4,134
58634,726,3,675,4,1,2,412
58690,719.8,4,1469,1,2,2,122
58728,743.9,6,826,2,3,2,232
58752,314.9,5,850,2,2,1,221
58781,449.8,4,880,2,2,1,221
58826,1694.7,6,868,2,3,4,234
58830,1495,5,749,3,2,4,324
58843,4496.1,21,1106,1,5,5,155
58865,838.6,5,1639,1,2,3,123
58866,255,3,1055,1,1,1,111
58897,1729,13,695,4,4,4,444
58950,787,7,1002,1,3,2,132
58979,501,3,889,2,1,2,212
59052,2805,11,146,5,4,5,545
59122,516.8,5,869,2,2,2,222
59142,1767.7,15,773,3,4,4,344
59167,478.9,3,706,4,1,2,412
59168,661.8,6,917,1,3,2,132
59228,1165.6,11,779,3,4,3,343
59231,1249.8,6,878,2,3,3,233
59262,528.6,4,832,2,2,2,222
59291,710.9,4,776,3,2,2,322
59313,7320,33,1460,1,5,5,155
59365,4880.09,45,1076,1,5,5,155
59367,267.3,5,933,1,2,1,121
59433,1718.7,4,841,2,2,4,224
59497,490,4,829,2,2,2,222
59518,911.5,7,789,3,3,3,333
59525,1290.8,9,697,4,4,3,443
59577,2687.5,31,682,4,5,5,455
59638,1783,7,868,2,3,4,234
59696,665.9,3,1058,1,1,2,112
59737,748,5,1246,1,2,2,122
59748,677,5,774,3,2,2,322
59823,273.7,3,836,2,1,1,211
59824,219.48,5,1375,1,2,1,121
59911,398.65,12,929,1,4,1,141
59915,1883.7,13,1022,1,4,4,144
60028,2110,5,748,3,2,4,324
60041,5565,21,715,4,5,5,455
60046,6158.87,12,1285,1,4,5,145
60048,639.6,3,1560,1,1,2,112
60098,1110.2,5,892,2,2,3,223
60185,797.7,4,1780,1,2,3,123
60228,7801.1,15,835,2,4,5,245
60267,552.8,4,853,2,2,2,222
60308,13293.8,49,681,4,5,5,455
60321,988.9,5,1251,1,2,3,123
60334,1278.8,7,1076,1,3,3,133
60347,291.8,3,873,2,1,1,211
60357,822,4,1042,1,2,3,123
60405,1562,4,878,2,2,4,224
60482,475.8,3,791,3,1,1,311
60549,2202.1,18,1093,1,5,4,154
60628,2318.4,7,879,2,3,4,234
60665,3283.7,23,685,4,5,5,455
60690,10946.8,50,1969,1,5,5,155
60868,1273.9,7,740,3,3,3,333
60906,1123.6,6,889,2,3,3,233
60973,612.9,7,774,3,3,2,332
60991,2765.7,13,898,2,4,5,245
61069,7145.5,26,678,4,5,5,455
61115,505.6,4,714,4,2,2,422
61133,2012.5,9,843,2,4,4,244
61171,2531.4,15,706,4,4,4,444
61253,3791.34,36,668,4,5,5,455
61353,347.9,4,879,2,2,1,221
61369,6025,10,1502,1,4,5,145
61402,1827,3,772,3,1,4,314
61450,663.8,6,851,2,3,2,232
61464,507.7,5,737,3,2,2,322
61470,928.8,6,632,4,3,3,433
61482,786,4,826,2,2,2,222
61484,475,3,884,2,1,1,211
61501,717.4,6,2514,1,3,2,132
61592,636.8,5,886,2,2,2,222
61649,2887.3,12,933,1,4,5,145
61670,770,4,1494,1,2,2,122
61697,457,3,644,4,1,1,411
61815,476.9,4,1132,1,2,1,121
61868,1655.3,14,1255,1,4,4,144
61904,619.6,4,735,3,2,2,322
61928,641.8,3,912,2,1,2,212
61933,4728.5,33,676,4,5,5,455
61952,2915,13,707,4,4,5,445
62027,998.6,7,797,3,3,3,333
62189,1866,5,810,3,2,4,324
62210,2392.9,4,601,4,2,4,424
62232,889.5,9,710,4,4,3,443
62288,2107.7,6,887,2,3,4,234
62324,694.3,3,902,2,1,2,212
62330,467,4,657,4,2,1,421
62339,692,6,594,4,3,2,432
62357,476,3,874,2,1,1,211
62473,1332.5,13,675,4,4,3,443
62541,951.9,5,900,2,2,3,223
62544,237,3,739,3,1,1,311
62579,619.6,4,833,2,2,2,222
62587,825.6,10,926,1,4,3,143
62600,623,4,754,3,2,2,322
62621,10062.99,42,813,3,5,5,355
62690,1021.6,9,856,2,4,3,243
62719,2040,4,827,2,2,4,224
62783,648.9,3,787,3,1,2,312
62843,1659.3,14,845,2,4,4,244
62856,3791.7,18,793,3,5,5,355
62895,299.8,4,886,2,2,1,221
62910,475.8,4,858,2,2,1,221
63197,201.9,4,925,1,2,1,121
63198,2493.7,10,1223,1,4,4,144
63233,693.9,3,742,3,1,2,312
63307,3494,14,743,3,4,5,345
63319,798.8,6,1806,1,3,3,133
63328,1671.4,7,1094,1,3,4,134
63345,765.9,4,766,3,2,2,322
63400,625.6,6,1580,1,3,2,132
63533,560.7,7,796,3,3,2,332
63580,5259.2,29,707,4,5,5,455
63609,1579,8,1019,1,3,4,134
63629,142,3,926,1,1,1,111
63697,694.6,6,750,3,3,2,332
63703,972.9,4,788,3,2,3,323
63728,1242,7,2043,1,3,3,133
63776,990,4,356,5,2,3,523
63777,1702.2,7,844,2,3,4,234
63798,636.4,4,636,4,2,2,422
63823,828,4,2508,1,2,3,123
63868,434.8,4,833,2,2,1,221
63881,446.9,3,797,3,1,1,311
63888,4970.9,39,719,4,5,5,455
63909,958.6,4,1430,1,2,3,123
63920,1855.8,6,335,5,3,4,534
64063,1500.7,8,841,2,3,4,234
64162,1197,5,48,5,2,3,523
64163,2378.9,13,1255,1,4,4,144
64204,1144,11,893,2,4,3,243
64265,5075.8,34,819,2,5,5,255
64283,385,3,505,5,1,1,511
64291,972,7,735,3,3,3,333
64294,949.9,4,933,1,2,3,123
64427,706,3,938,1,1,2,112
64448,4489.2,34,1081,1,5,5,155
64550,539.8,3,1139,1,1,2,112
64654,930,11,679,4,4,3,443
64661,2157.9,3,772,3,1,4,314
64665,1412.4,12,744,3,4,4,344
64705,2542,6,1494,1,3,4,134
64736,176.7,5,933,1,2,1,121
64817,1842.9,11,852,2,4,4,244
64949,6738.3,27,153,5,5,5,555
64978,1778,9,729,3,4,4,344
64983,892.5,6,699,4,3,3,433
65054,516.9,3,2035,1,1,2,112
65160,378.5,5,705,4,2,1,421
65162,1538.7,4,863,2,2,4,224
65269,553.7,8,1156,1,3,2,132
65447,1828.9,7,822,2,3,4,234
65510,3871.1,31,744,3,5,5,355
65550,2260.2,10,740,3,4,4,344
65615,6102.8,31,1048,1,5,5,155
65728,1272,8,739,3,3,3,333
65798,518.5,6,630,4,3,2,432
65818,939.9,5,1298,1,2,3,123
65822,193,3,725,3,1,1,311
65879,878.5,7,728,3,3,3,333
65931,908.9,5,902,2,2,3,223
65959,387.9,3,1022,1,1,1,111
65981,685.5,7,702,4,3,2,432
66073,2067.5,13,797,3,4,4,344
66139,2338.9,18,779,3,5,4,354
66151,483,4,822,2,2,2,222
66202,359.7,3,867,2,1,1,211
66222,619.6,7,814,2,3,2,232
66250,1066.8,3,811,3,1,3,313
66266,5654.3,17,1007,1,5,5,155
66314,1816.9,7,2498,1,3,4,134
66551,413.1,3,1083,1,1,1,111
66662,1644.3,13,857,2,4,4,244
66688,2869.4,19,781,3,5,5,355
66723,1529.8,5,476,5,2,4,524
66818,628.1,9,860,2,4,2,242
66932,553.6,5,846,2,2,2,222
66949,1473.8,12,306,5,4,4,544
67014,754,3,907,2,1,2,212
67065,537,3,2496,1,1,2,112
67073,1527,9,2200,1,4,4,144
67115,1085.1,12,822,2,4,3,243
67131,5510.8,47,1435,1,5,5,155
67177,6401.89,15,768,3,4,5,345
67218,1001.8,7,763,3,3,3,333
67251,3994.9,8,836,2,3,5,235
67277,7743.5,19,697,4,5,5,455
67541,1231,9,1006,1,4,3,143
67555,975,3,2488,1,1,3,113
67710,1149.8,5,2494,1,2,3,123
67866,1071.9,8,901,2,3,3,233
67901,2328,8,803,3,3,4,334
67914,1420.2,10,815,2,4,4,244
67938,1948.6,13,927,1,4,4,144
67943,3061.1,16,778,3,5,5,355
68012,150.9,3,712,4,1,1,411
68042,5213.8,48,695,4,5,5,455
68068,5375.7,23,847,2,5,5,255
68072,533.7,7,744,3,3,2,332
68088,987.4,8,691,4,3,3,433
68120,1871.6,8,880,2,3,4,234
68176,743.2,7,478,5,3,2,532
68210,1873.4,12,710,4,4,4,444
68242,1643.5,14,775,3,4,4,344
68298,1005.8,10,837,2,4,3,243
68300,446,4,1185,1,2,1,121
78385,1920,5,2016,1,2,4,124
78429,866,3,784,3,1,3,313
78436,1197.8,7,1472,1,3,3,133
78463,2211.6,8,904,2,3,4,234
78480,501.9,3,2475,1,1,2,112
78567,2716.1,20,691,4,5,5,455
78585,980.7,6,1598,1,3,3,133
78645,1490,5,863,2,2,4,224
78687,1499,12,1210,1,4,4,144
78767,544,4,883,2,2,2,222
78772,989.7,4,943,1,2,3,123
78815,1599.4,13,1363,1,4,4,144
78871,1390.9,9,1053,1,4,4,144
78891,2041,9,735,3,4,4,344
78970,2047,29,697,4,5,4,454
78972,1662.9,12,1038,1,4,4,144
79008,2348.7,17,673,4,5,4,454
79064,714,3,1018,1,1,2,112
79118,1338.8,5,2089,1,2,4,124
79174,1791.8,4,1197,1,2,4,124
79210,507,3,999,1,1,2,112
79250,1116.7,9,770,3,4,3,343
79329,637.8,4,791,3,2,2,322
79431,14269,42,1028,1,5,5,155
79502,8385.7,48,123,5,5,5,555
79517,1348.5,13,828,2,4,4,244
79529,1902.4,9,878,2,4,4,244
79605,2095.7,13,899,2,4,4,244
79642,2182.7,15,1335,1,4,4,144
79721,412,3,861,2,1,1,211
79740,2166.9,8,1652,1,3,4,134
79753,2169.4,16,2059,1,5,4,154
79817,14184.8,36,767,3,5,5,355
79827,447,3,1737,1,1,1,111
79841,415.7,4,789,3,2,1,321
79905,4309.5,25,731,3,5,5,355
79977,427.8,5,986,1,2,1,121
80045,269.9,5,763,3,2,1,321
80059,1051.7,3,722,3,1,3,313
80061,3450.4,21,714,4,5,5,455
80101,232.8,3,1740,1,1,1,111
80133,2050.1,18,1178,1,5,4,154
80151,1818,6,933,1,3,4,134
80177,2209,4,1009,1,2,4,124
80187,2333,4,1024,1,2,4,124
80203,624,3,880,2,1,2,212
80245,552,4,835,2,2,2,222
80264,525,3,1335,1,1,2,112
80384,1541.6,4,720,4,2,4,424
80393,9868.9,42,1760,1,5,5,155
80442,3348.4,16,1453,1,5,5,155
80467,417.6,6,928,1,3,1,131
80473,304.8,3,885,2,1,1,211
80551,1415.5,8,913,2,3,4,234
80564,690,3,1372,1,1,2,112
80592,2925,15,910,2,4,5,245
80652,14246,36,1169,1,5,5,155
80664,1141.5,5,769,3,2,3,323
80677,1739.8,6,858,2,3,4,234
80705,650.8,4,769,3,2,2,322
80767,2726.3,13,115,5,4,5,545
80774,3450.64,25,1014,1,5,5,155
80792,7462.4,29,101,5,5,5,555
80905,571.9,8,756,3,3,2,332
80911,2659.7,17,766,3,5,5,355
80985,4540,3,755,3,1,5,315
81020,1633.76,19,694,4,5,4,454
81074,5368.2,36,1329,1,5,5,155
81081,852.8,4,706,4,2,3,423
81139,1623.4,11,1982,1,4,4,144
81147,1347.6,8,751,3,3,4,334
81149,207.6,4,830,2,2,1,221
81217,1282.9,6,1332,1,3,3,133
81272,389.7,3,807,3,1,1,311
81309,2577.4,10,258,5,4,4,544
81311,441.8,4,908,2,2,1,221
81340,665.7,5,1677,1,2,2,122
81347,3493.9,12,714,4,4,5,445
81373,2227.6,19,673,4,5,4,454
81382,1682.7,10,672,4,4,4,444
81452,2260,4,909,2,2,4,224
81455,869,7,891,2,3,3,233
81492,396,4,917,1,2,1,121
81507,1595,4,776,3,2,4,324
81508,1104.7,5,672,4,2,3,423
81511,260.8,3,1198,1,1,1,111
81637,5781.4,26,1000,1,5,5,155
81732,905.9,3,2482,1,1,3,113
81794,1591.8,5,1029,1,2,4,124
81925,285,3,1307,1,1,1,111
81938,2096.6,8,1381,1,3,4,134
81972,402.7,4,834,2,2,1,221
82117,1315,11,875,2,4,3,243
82198,9532,21,1366,1,5,5,155
82245,563.7,3,1198,1,1,2,112
82382,2494.7,11,1065,1,4,4,144
82458,3705.6,25,1029,1,5,5,155
82570,396,3,615,4,1,1,411
82693,1254.7,4,844,2,2,3,223
82797,918.8,8,632,4,3,3,433
82837,2685.6,21,1016,1,5,5,155
83013,1141.4,9,676,4,4,3,443
83127,705,7,2165,1,3,2,132
83152,825.9,3,941,1,1,3,113
83170,1876.7,16,748,3,5,4,354
83189,2341,5,857,2,2,4,224
83225,332.8,3,684,4,1,1,411
83227,832,3,716,4,1,3,413
83256,3255.7,10,718,4,4,5,445
83260,2775.6,25,671,4,5,5,455
83293,3046.5,11,702,4,4,5,445
83294,643.9,3,1595,1,1,2,112
83304,385.8,4,801,3,2,1,321
83353,959.2,11,801,3,4,3,343
83411,2471.6,16,810,3,5,4,354
83586,1157,6,1610,1,3,3,133
83651,1516,12,1020,1,4,4,144
83723,488,3,934,1,1,2,112
83745,5008.3,45,690,4,5,5,455
83814,447,3,437,5,1,1,511
83844,2286.4,15,794,3,4,4,344
83864,3425.9,11,1169,1,4,5,145
83937,991.9,3,1409,1,1,3,113
84021,1118.9,3,2088,1,1,3,113
84038,700,5,809,3,2,2,322
84103,6632.5,17,236,5,5,5,555
84146,1927.6,15,1005,1,4,4,144
84341,417,3,330,5,1,1,511
84368,1881.6,8,1002,1,3,4,134
84396,2069.05,24,1031,1,5,4,154
84409,8871.22,44,1148,1,5,5,155
84525,1328.8,9,689,4,4,3,443
84592,7185.3,37,1003,1,5,5,155
84646,2234.4,10,946,1,4,4,144
84707,910,5,1305,1,2,3,123
84806,828.2,7,1083,1,3,3,133
84864,699.9,6,945,1,3,2,132
84907,800.5,5,1022,1,2,3,123
84919,1124,13,1403,1,4,3,143
84951,756.6,4,1188,1,2,2,122
84995,2530.6,9,1737,1,4,4,144
85037,418,4,801,3,2,1,321
85095,1249.3,7,901,2,3,3,233
85175,1301.1,8,320,5,3,3,533
85179,5330.4,40,713,4,5,5,455
85219,2974.9,6,707,4,3,5,435
85345,175.9,3,837,2,1,1,211
85384,3860,3,1503,1,1,5,115
85453,585.7,4,604,4,2,2,422
85630,12618,26,364,5,5,5,555
85677,848,5,786,3,2,3,323
85697,589,3,771,3,1,2,312
85730,3905,17,1053,1,5,5,155
85806,4049.6,5,2466,1,2,5,125
85836,523.02,13,704,4,4,2,442
85863,363.7,5,931,1,2,1,121
85876,1579.6,10,825,2,4,4,244
85890,1768.2,12,809,3,4,4,344
85926,1126.5,6,734,3,3,3,333
85982,704,4,872,2,2,2,222
85983,7646.3,39,126,5,5,5,555
86054,354.9,4,690,4,2,1,421
86077,1388.8,6,919,1,3,4,134
86098,302.8,3,1119,1,1,1,111
86103,244.9,3,951,1,1,1,111
86107,809.6,4,898,2,2,3,223
86172,389.9,4,606,4,2,1,421
86177,690,3,854,2,1,2,212
86278,367.6,4,776,3,2,1,321
86394,2571,8,893,2,3,4,234
86434,300.9,4,1074,1,2,1,121
86511,1229.3,7,743,3,3,3,333
86569,6545.5,25,985,1,5,5,155
86598,358,3,923,1,1,1,111
86602,468.9,4,787,3,2,1,321
86644,2532.15,18,1342,1,5,4,154
86891,1131.5,6,797,3,3,3,333
86922,656.9,8,2464,1,3,2,132
86923,2479,13,686,4,4,4,444
86987,600.8,5,739,3,2,2,322
86990,868.7,4,728,3,2,3,323
87009,1438.8,7,2465,1,3,4,134
87027,822,4,913,2,2,3,223
87030,4398.24,27,202,5,5,5,555
87072,785.2,4,673,4,2,2,422
87272,3555.73,20,734,3,5,5,355
87285,3530.9,23,1399,1,5,5,155
87339,430.8,4,1016,1,2,1,121
87359,616,4,348,5,2,2,522
87400,786,6,872,2,3,2,232
87404,425.6,6,854,2,3,1,231
87436,675,5,1333,1,2,2,122
87464,1710.8,6,734,3,3,4,334
87568,3993.33,39,676,4,5,5,455
87684,269.8,3,1130,1,1,1,111
87698,468.9,3,532,5,1,1,511
87740,317.9,3,778,3,1,1,311
87753,2887.1,22,682,4,5,5,455
87761,2479.6,13,680,4,4,4,444
87797,2030.8,6,710,4,3,4,434
87818,4222.5,18,1402,1,5,5,155
87865,630,3,329,5,1,2,512
87900,1270.8,5,1631,1,2,3,123
88005,8966.1,49,670,4,5,5,455
88086,1142.4,4,1034,1,2,3,123
88107,482,5,809,3,2,2,322
88127,798.8,3,666,4,1,3,413
88189,1349,9,826,2,4,4,244
88206,1514.9,6,776,3,3,4,334
88218,1750,7,2459,1,3,4,134
88237,1436.6,11,835,2,4,4,244
88456,338.9,3,472,5,1,1,511
88460,1516.3,10,769,3,4,4,344
88487,991.5,7,718,4,3,3,433
88594,6948,17,1201,1,5,5,155
88636,825,4,1006,1,2,3,123
88668,3701.3,22,713,4,5,5,455
88707,888,4,795,3,2,3,323
88717,584,3,743,3,1,2,312
88759,2721.7,21,825,2,5,5,255
88812,6768,35,123,5,5,5,555
88852,954.7,3,739,3,1,3,313
88863,5063,17,720,4,5,5,455
88923,1305.9,5,316,5,2,3,523
88925,974,10,1007,1,4,3,143
88965,2089.9,15,2399,1,4,4,144
89037,2061,15,677,4,4,4,444
89101,1836,16,688,4,5,4,454
89235,654,4,844,2,2,2,222
89324,5631,8,1972,1,3,5,135
89332,437.9,3,878,2,1,1,211
89376,1268.23,14,1340,1,4,3,143
89393,567.3,9,1015,1,4,2,142
89400,686.6,6,1697,1,3,2,132
89507,461,4,869,2,2,1,221
89511,3072.9,25,880,2,5,5,255
89538,4380,22,720,4,5,5,455
89567,427.9,3,926,1,1,1,111
89638,492.6,4,871,2,2,2,222
89702,807.7,5,833,2,2,3,223
89704,1395.6,12,820,2,4,4,244
89830,2549.3,14,742,3,4,4,344
89876,574,3,1287,1,1,2,112
89891,543.8,3,888,2,1,2,212
89954,626.9,3,795,3,1,2,312
90024,1596.6,9,799,3,4,4,344
90044,1542.6,5,945,1,2,4,124
90069,885.6,7,892,2,3,3,233
90074,5232.8,25,572,5,5,5,555
90162,4238.9,18,1099,1,5,5,155
90176,568.8,5,814,2,2,2,222
90206,3528.3,17,738,3,5,5,355
90241,1098.9,3,951,1,1,3,113
90264,1172.6,9,1898,1,4,3,143
90341,603.7,11,1316,1,4,2,142
90401,1000.2,16,1142,1,5,3,153
90414,547.8,4,873,2,2,2,222
90415,1079,4,833,2,2,3,223
90417,541.9,3,1472,1,1,2,112
90421,4698.5,23,734,3,5,5,355
90441,2700,16,675,4,5,5,455
90452,425.8,3,1001,1,1,1,111
90468,1431.9,11,1501,1,4,4,144
90484,8711.7,39,1001,1,5,5,155
90579,3096.4,19,1408,1,5,5,155
90624,77.9,3,927,1,1,1,111
90638,558.9,5,691,4,2,2,422
90876,152.9,3,1024,1,1,1,111
90926,593.9,5,783,3,2,2,322
91017,269.4,4,843,2,2,1,221
91035,2095,8,232,5,3,4,534
91060,580,3,798,3,1,2,312
91078,3117.8,14,764,3,4,5,345
91120,636.1,4,1904,1,2,2,122
91369,554.7,3,531,5,1,2,512
91495,452.7,3,898,2,1,1,211
91549,2744.8,25,755,3,5,5,355
91563,480.6,3,567,5,1,2,512
91614,1178,6,428,5,3,3,533
91626,524.8,4,781,3,2,2,322
91633,1591.8,12,771,3,4,4,344
91715,979,9,2260,1,4,3,143
91811,411.7,5,1147,1,2,1,121
91864,1688.2,17,779,3,5,4,354
91868,4098.1,32,837,2,5,5,255
91891,2021.8,13,713,4,4,4,444
91945,529.8,3,1121,1,1,2,112
92059,671,3,883,2,1,2,212
92123,3305.4,21,1494,1,5,5,155
92197,999,5,2406,1,2,3,123
92263,1538.3,17,672,4,5,4,454
92267,2087.3,16,720,4,5,4,454
92292,1334,9,2442,1,4,4,144
92313,444.8,4,780,3,2,1,321
92485,301.9,3,784,3,1,1,311
92526,680.75,13,727,3,4,2,342
92574,5057.9,46,695,4,5,5,455
92591,281.7,3,877,2,1,1,211
92632,4921.6,29,1009,1,5,5,155
92634,2632.9,9,842,2,4,5,245
92655,12039.59,47,1044,1,5,5,155
92685,377.9,3,689,4,1,1,411
92759,389.9,4,1154,1,2,1,121
92801,459,5,809,3,2,1,321
92836,3091.4,25,1086,1,5,5,155
92874,1535.8,8,689,4,3,4,434
92906,1911.32,13,1259,1,4,4,144
92909,1439,8,1326,1,3,4,134
92941,1370,6,874,2,3,4,234
92968,378.7,3,904,2,1,1,211
92973,567.7,5,716,4,2,2,422
92980,1844,7,845,2,3,4,234
93038,1699.9,7,2439,1,3,4,134
93045,1886.7,15,937,1,4,4,144
93057,1489,5,1125,1,2,4,124
93073,3644.5,24,482,5,5,5,555
93297,326,4,905,2,2,1,221
93388,615,4,816,2,2,2,222
93420,5262.6,16,813,3,5,5,355
93483,398.7,3,1091,1,1,1,111
93489,4775.6,22,698,4,5,5,455
93712,6259.6,38,722,3,5,5,355
93750,685,4,978,1,2,2,122
93823,382,5,590,4,2,1,421
93836,587.7,4,882,2,2,2,222
93859,180.9,4,937,1,2,1,121
93888,3855.8,14,917,1,4,5,145
94005,662.4,6,1160,1,3,2,132
94016,3973.4,32,1094,1,5,5,155
94020,1401,6,2204,1,3,4,134
94143,3517.82,20,700,4,5,5,455
94187,527.8,4,1033,1,2,2,122
94229,1019.8,11,1053,1,4,3,143
94242,5363.4,31,128,5,5,5,555
94250,509.8,3,831,2,1,2,212
94253,854,5,271,5,2,3,523
94300,1121,5,856,2,2,3,223
94394,1116.4,12,949,1,4,3,143
94395,740.8,7,398,5,3,2,532
94548,4467,26,737,3,5,5,355
94597,342.9,3,815,2,1,1,211
94618,410.8,3,877,2,1,1,211
94619,1175.9,7,1787,1,3,3,133
94631,283,3,813,3,1,1,311
94677,1916.8,9,844,2,4,4,244
94702,9604.5,46,711,4,5,5,455
94732,1200.4,10,755,3,4,3,343
94767,1096,6,719,4,3,3,433
94780,882,3,2430,1,1,3,113
94787,826.9,7,832,2,3,3,233
94788,615,3,898,2,1,2,212
94791,378.8,3,835,2,1,1,211
94995,1846.8,8,2422,1,3,4,134
95097,3775,8,1332,1,3,5,135
95121,3121.7,21,826,2,5,5,255
95137,4104.7,15,1284,1,4,5,145
95141,4961.4,33,1181,1,5,5,155
95155,474.9,4,2429,1,2,1,121
95168,226,3,1419,1,1,1,111
95176,1369,10,843,2,4,4,244
95251,1605,9,828,2,4,4,244
95287,4026.2,17,167,5,5,5,555
95315,583.7,6,857,2,3,2,232
95334,409.9,4,1013,1,2,1,121
95361,6393.1,39,745,3,5,5,355
95404,408,3,918,1,1,1,111
95465,1205.7,8,1223,1,3,3,133
95509,223.8,3,746,3,1,1,311
95563,1571,10,1697,1,4,4,144
95595,6795,30,328,5,5,5,555
95757,344.7,4,675,4,2,1,421
95772,807.9,9,1495,1,4,3,143
95916,2374,15,837,2,4,4,244
95918,369.9,7,2422,1,3,1,131
96001,876,6,818,2,3,3,233
96034,1723.8,6,898,2,3,4,234
96181,542,4,1087,1,2,2,122
96185,975.9,6,634,4,3,3,433
96247,3647.9,19,1042,1,5,5,155
96251,449.7,3,2425,1,1,1,111
96259,484.4,3,934,1,1,2,112
96263,1717.8,13,1638,1,4,4,144
96328,2085.6,15,788,3,4,4,344
96370,2825.4,9,2377,1,4,5,145
96372,1078.9,6,878,2,3,3,233
96377,522.5,3,787,3,1,2,312
96381,2502.8,4,778,3,2,4,324
96503,5482.9,22,753,3,5,5,355
96510,166.9,4,915,1,2,1,121
96523,379,3,345,5,1,1,511
96541,823.2,7,443,5,3,3,533
96552,2553.7,17,671,4,5,4,454
96555,2621.4,18,769,3,5,4,354
96627,613,3,815,2,1,2,212
96711,416.9,3,1008,1,1,1,111
96728,679.4,5,1186,1,2,2,122
96744,1371,3,1103,1,1,4,114
96755,926.6,10,632,4,4,3,443
96808,8522.5,48,727,3,5,5,355
96832,348.5,6,618,4,3,1,431
96900,7581.8,19,780,3,5,5,355
96939,718.7,4,900,2,2,2,222
96966,377.9,3,1851,1,1,1,111
97025,270,3,704,4,1,1,411
97118,4592,7,826,2,3,5,235
97172,637.3,5,1284,1,2,2,122
97206,603.3,8,539,5,3,2,532
97306,902.3,9,624,4,4,3,443
97345,544,6,634,4,3,2,432
97420,321.7,4,694,4,2,1,421
97492,3684,5,697,4,2,5,425
97528,573.9,5,716,4,2,2,422
97549,1096.6,5,899,2,2,3,223
97602,286.7,3,1543,1,1,1,111
97637,753.5,4,687,4,2,2,422
97808,198.9,4,829,2,2,1,221
97912,3801,8,1499,1,3,5,135
97915,289.8,3,1089,1,1,1,111
98002,1019.8,7,888,2,3,3,233
98014,2424.7,9,699,4,4,4,444
98029,200,5,812,3,2,1,321
98076,580.5,3,801,3,1,2,312
98108,5420.8,10,677,4,4,5,445
98111,425.7,6,817,2,3,1,231
98148,506.9,3,802,3,1,2,312
98263,1603,6,2151,1,3,4,134
98293,1651.9,8,818,2,3,4,234
98378,397.7,3,2167,1,1,1,111
98399,2967.9,14,1069,1,4,5,145
98459,459.8,4,855,2,2,1,221
98499,1856.7,10,839,2,4,4,244
98540,1250.9,15,110,5,4,3,543
98591,920.4,11,732,3,4,3,343
98661,306,3,330,5,1,1,511
98718,462.8,3,730,3,1,1,311
98848,1684.5,9,871,2,4,4,244
98861,1189,8,571,5,3,3,533
98881,1056.4,9,717,4,4,3,443
98888,779.9,6,723,3,3,2,332
98906,1616.6,5,1033,1,2,4,124
98910,1699.6,15,633,4,4,4,444
98976,309,6,870,2,3,1,231
99027,14096.4,27,732,3,5,5,355
99053,2214,24,717,4,5,4,454
99095,5483.4,39,801,3,5,5,355
99126,1748.8,3,805,3,1,4,314
99216,350.7,4,705,4,2,1,421
99405,386,5,656,4,2,1,421
99483,1258.8,8,774,3,3,3,333
99542,1454.9,9,704,4,4,4,444
99613,359,3,770,3,1,1,311
99622,1144.77,14,816,2,4,3,243
99641,2938.1,19,709,4,5,5,455
99685,2896.3,16,842,2,5,5,255
99698,637,4,850,2,2,2,222
99712,877.6,6,652,4,3,3,433
99793,556.7,3,822,2,1,2,212
99882,335.3,3,696,4,1,1,411
99913,834.9,9,1116,1,4,3,143
99925,15555.1,49,122,5,5,5,555
99957,437.7,5,1153,1,2,1,121
100090,1842.6,7,1134,1,3,4,134
100114,1155.9,3,905,2,1,3,213
100125,3604,13,1153,1,4,5,145
100126,422,5,851,2,2,1,221
100145,2308.6,12,716,4,4,4,444
100199,426.9,3,1759,1,1,1,111
100311,1196.7,4,1728,1,2,3,123
100363,2279.8,8,820,2,3,4,234
100469,1789.2,9,1500,1,4,4,144
100494,419.7,3,810,3,1,1,311
100623,3174.7,16,831,2,5,5,255
100638,472,4,782,3,2,1,321
100707,700,4,715,4,2,2,422
100784,548.9,6,839,2,3,2,232
100834,467.9,4,649,4,2,1,421
100908,1792,4,2414,1,2,4,124
101036,5142,38,182,5,5,5,555
101042,1359,3,1342,1,1,4,114
101098,1883.04,16,1746,1,5,4,154
101107,616.7,4,859,2,2,2,222
101176,874.2,9,716,4,4,3,443
101206,494.8,3,890,2,1,2,212
101312,1917,10,454,5,4,4,544
101316,775.7,6,838,2,3,2,232
101322,325.8,4,621,4,2,1,421
101422,1888.1,15,708,4,4,4,444
101635,504.7,4,739,3,2,2,322
101637,4041.8,20,381,5,5,5,555
